94.940000 5.450000 75 169 32 -44 298 68 -115 8.103389 21 0 0 1983-01-30T01:26:05
100.780000 -6.150000 42 9 58 -25 113 69 -146 9.600452 22 0 0 1983-03-03T02:30:31
107.760000 -7.240000 123 350 56 32 241 64 142 4.083194 22 0 0 1983-03-09T00:05:46
94.810000 5.730000 71 207 51 51 78 53 127 2.196174 30 0 0 1983-04-04T02:51:34
94.340000 22.050000 112 236 26 -22 345 81 -115 3.776809 21 0 0 1983-04-17T23:16:34
99.070000 14.950000 10 85 33 89 266 57 90 1.512400 24 0 0 1983-04-22T00:37:40
99.080000 14.930000 15 130 29 139 258 71 67 1.812731 21 0 0 1983-04-22T03:21:40
99.600000 -1.810000 27 315 4 120 105 86 88 1.791465 22 0 0 1983-05-28T17:49:36
103.230000 -4.730000 97 353 47 139 114 62 51 1.791465 22 0 0 1983-05-30T14:47:14
103.380000 21.720000 10 20 66 0 110 90 -156 2.941880 26 0 0 1983-06-24T07:18:21
94.780000 5.720000 87 83 44 132 211 59 57 1.512400 24 0 0 1983-07-02T09:34:05
103.440000 21.770000 15 34 78 10 301 80 168 1.791465 22 0 0 1983-07-15T04:48:52
105.630000 -6.750000 53 261 29 73 100 63 99 1.512400 24 0 0 1983-07-29T11:25:27
87.490000 3.250000 10 132 23 146 254 77 71 4.083194 22 0 0 1983-08-21T12:06:48
95.200000 24.570000 147 297 44 58 158 54 118 8.103389 21 0 0 1983-08-23T12:12:16
94.720000 25.070000 68 161 65 159 260 71 26 5.839491 23 0 0 1983-08-30T10:39:27
93.170000 7.920000 35 199 43 -43 324 62 -124 8.103389 21 0 0 1983-09-17T04:40:36
95.080000 4.720000 45 182 45 -25 289 73 -132 3.217671 25 0 0 1983-09-17T05:56:57
103.540000 -4.660000 84 232 38 82 61 52 96 1.791465 22 0 0 1983-10-07T05:20:43
103.170000 -5.830000 10 348 26 157 99 80 66 9.600452 22 0 0 1983-10-10T03:33:22
94.430000 22.040000 92 109 5 -151 350 87 -85 1.791465 22 0 0 1983-10-21T08:44:46
104.620000 -5.860000 52 103 63 26 1 67 150 1.791465 22 0 0 1983-11-03T10:40:51
96.060000 26.130000 144 177 58 147 286 62 37 4.083194 22 0 0 1983-11-16T00:54:11
95.480000 12.790000 32 201 35 -145 82 71 -60 9.600452 22 0 0 1983-12-17T02:58:44
104.030000 -6.360000 22 325 27 142 90 74 68 1.791465 22 0 0 1983-12-27T10:59:09
102.450000 -5.080000 24 353 39 146 111 69 57 4.083194 22 0 0 1984-01-05T07:43:07
103.570000 -7.130000 38 359 23 136 130 75 73 5.839491 23 0 0 1984-02-25T06:41:02
94.650000 24.500000 95 114 21 144 238 78 72 9.600452 22 0 0 1984-03-05T21:26:42
106.910000 -7.710000 38 315 26 122 100 68 75 1.122018 25 0 0 1984-03-10T09:01:59
105.340000 -6.630000 51 216 42 47 88 60 122 9.600452 22 0 0 1984-03-15T03:22:18
95.020000 11.880000 10 223 31 -90 43 59 -90 8.103389 21 0 0 1984-04-13T09:50:13
99.150000 22.040000 17 84 69 13 349 78 159 4.050031 24 0 0 1984-04-23T22:29:58
93.520000 24.220000 61 157 69 161 254 73 22 1.122018 25 0 0 1984-05-06T15:19:11
97.180000 3.550000 79 130 21 -78 297 70 -95 2.329879 23 0 0 1984-05-29T04:36:11
104.250000 -5.810000 38 250 88 -1 340 89 -178 3.217671 25 0 0 1984-06-08T01:41:14
100.030000 -1.020000 77 330 30 103 135 61 83 3.776809 21 0 0 1984-06-18T07:57:24
94.680000 11.360000 19 239 30 -109 81 62 -79 1.791465 22 0 0 1984-07-05T20:48:07
98.920000 0.990000 120 124 32 172 220 86 58 8.103389 21 0 0 1984-07-08T02:28:54
94.640000 11.090000 10 94 54 -36 207 62 -139 3.776809 21 0 0 1984-07-08T05:26:14
94.680000 11.240000 19 231 31 -126 91 65 -71 8.103389 21 0 0 1984-07-08T16:21:35
94.570000 11.000000 10 233 32 -124 91 64 -71 1.791465 22 0 0 1984-07-08T17:22:48
94.600000 10.940000 10 254 27 -83 66 63 -94 4.083194 22 0 0 1984-07-09T05:30:57
94.800000 10.830000 10 234 15 -108 73 75 -85 4.083194 22 0 0 1984-07-09T07:40:53
94.590000 10.840000 10 237 21 -109 77 71 -83 9.600452 22 0 0 1984-07-10T16:46:50
94.620000 10.820000 10 234 17 -114 80 74 -83 1.791465 22 0 0 1984-07-10T22:56:40
94.570000 10.900000 10 246 19 -84 60 71 -92 1.791465 22 0 0 1984-07-11T13:21:38
94.740000 10.910000 25 96 47 -58 233 52 -120 4.549881 20 0 0 1984-07-19T16:16:12
94.800000 10.830000 10 232 28 -110 74 63 -79 1.812731 21 0 0 1984-07-20T20:06:31
94.690000 10.990000 10 251 17 -95 76 73 -89 3.776809 21 0 0 1984-07-23T02:07:31
99.090000 1.730000 32 241 81 3 151 87 171 2.329879 23 0 0 1984-08-27T06:41:27
98.040000 0.190000 24 334 10 116 128 81 86 9.182445 30 0 0 1984-11-17T06:49:30
97.120000 26.660000 16 311 49 17 210 77 138 5.839491 23 0 0 1984-11-28T10:29:26
107.970000 -7.940000 62 276 29 90 96 61 90 2.329879 23 0 0 1984-12-12T23:06:22
104.180000 -5.920000 34 343 79 -170 251 80 -11 4.083194 22 0 0 1984-12-14T21:45:13
92.840000 24.600000 101 352 46 123 129 53 61 1.122018 25 0 0 1984-12-30T23:33:39
98.830000 1.640000 114 107 34 118 254 61 73 1.791465 22 0 0 1985-01-02T22:06:32
94.640000 7.120000 17 144 72 176 235 87 18 3.776809 21 0 0 1985-01-04T06:57:03
104.540000 -5.900000 64 252 26 48 117 71 108 1.791465 22 0 0 1985-01-22T07:57:36
104.380000 -6.370000 48 307 65 -173 214 83 -26 4.083194 22 0 0 1985-01-31T12:49:23
106.930000 -4.350000 640 116 52 -136 356 57 -47 9.600452 22 0 0 1985-03-08T00:24:42
105.470000 -6.620000 43 297 18 116 90 74 82 9.390023 26 0 0 1985-03-22T14:42:58
95.120000 11.430000 17 349 40 179 79 89 50 1.791465 22 0 0 1985-04-04T08:40:47
102.870000 25.900000 10 100 57 -170 5 82 -33 1.512400 24 0 0 1985-04-18T05:52:52
96.050000 26.180000 56 324 38 58 182 58 113 1.791465 22 0 0 1985-04-24T06:47:45
107.980000 -7.720000 84 260 16 71 100 75 95 8.103389 21 0 0 1985-04-25T14:14:57
93.600000 8.430000 54 348 82 178 78 88 8 2.329879 23 0 0 1985-04-25T15:30:24
98.490000 1.380000 62 63 29 -135 292 70 -69 1.791465 22 0 0 1985-06-29T08:34:34
87.190000 18.340000 10 60 58 1 330 89 148 9.600452 22 0 0 1985-07-01T02:23:52
95.590000 5.740000 10 145 61 176 237 86 29 1.791465 22 0 0 1985-07-05T23:10:18
95.130000 29.160000 40 176 15 153 292 83 76 5.839491 23 0 0 1985-08-01T12:13:44
105.410000 -6.050000 31 50 51 -18 151 76 -140 2.329879 23 0 0 1985-08-10T04:12:46
97.740000 25.340000 60 14 65 177 105 87 25 9.600452 22 0 0 1985-09-05T18:30:22
107.100000 -6.890000 150 254 2 32 131 89 91 3.109627 27 0 0 1985-10-09T01:15:05
104.210000 -5.780000 19 337 69 -175 245 86 -21 3.109627 27 0 0 1985-12-27T05:38:54
104.360000 -5.880000 22 342 80 174 73 84 10 3.217671 25 0 0 1985-12-28T23:10:53
104.280000 -6.030000 25 347 63 -161 248 73 -28 4.083194 22 0 0 1985-12-29T06:39:14
104.300000 -5.790000 33 230 68 -18 327 74 -157 3.776809 21 0 0 1985-12-31T09:38:55
86.530000 28.720000 81 140 46 -163 38 78 -45 8.103389 21 0 0 1986-01-10T03:46:27
94.180000 8.780000 15 346 86 -178 256 88 -4 1.122018 25 0 0 1986-01-28T12:32:17
92.920000 23.820000 33 224 62 -15 321 77 -152 4.083194 22 0 0 1986-02-08T00:28:53
91.170000 25.100000 18 340 50 180 70 90 40 1.791465 22 0 0 1986-02-19T17:34:24
100.170000 26.170000 15 330 25 -104 165 66 -84 1.791465 22 0 0 1986-03-13T08:41:22
104.240000 -6.240000 36 297 27 93 114 63 89 1.512400 24 0 0 1986-03-25T17:10:57
99.900000 -0.850000 76 333 32 103 138 59 82 8.103389 21 0 0 1986-04-17T10:05:54
94.570000 22.890000 129 87 30 136 217 69 67 3.776809 21 0 0 1986-04-26T00:25:59
95.000000 4.400000 46 61 43 29 308 71 129 1.791465 22 0 0 1986-04-29T13:59:21
106.450000 -7.320000 100 48 34 162 152 80 57 9.600452 22 0 0 1986-05-20T21:57:05
93.510000 9.090000 79 118 45 154 227 72 48 4.050031 24 0 0 1986-06-02T17:51:54
98.040000 2.050000 44 345 38 120 129 58 69 1.791465 22 0 0 1986-06-14T14:51:03
94.620000 7.830000 181 263 27 -132 128 70 -71 4.050031 24 0 0 1986-06-19T18:12:30
96.350000 15.150000 15 242 17 -78 50 74 -94 9.600452 22 0 0 1986-06-29T09:55:41
99.940000 -0.690000 83 124 31 -125 343 65 -71 3.776809 21 0 0 1986-07-02T01:37:30
94.280000 23.780000 64 130 72 15 36 76 162 9.600452 22 0 0 1986-07-26T20:24:48
100.910000 29.360000 15 40 41 -162 296 78 -50 1.791465 22 0 0 1986-08-06T19:55:15
95.270000 11.720000 33 173 82 172 265 82 8 3.776809 21 0 0 1986-08-07T12:10:18
100.240000 0.080000 15 66 81 10 334 81 170 4.083194 22 0 0 1986-08-12T05:09:07
96.390000 4.480000 21 118 68 166 214 77 22 4.083194 22 0 0 1986-09-08T02:39:52
93.360000 13.050000 21 332 23 59 185 71 102 3.776809 21 0 0 1986-09-20T10:05:00
96.290000 26.760000 69 28 45 132 157 58 56 8.103389 21 0 0 1986-11-01T05:02:43
95.150000 6.760000 206 274 79 0 4 90 -169 1.512400 24 0 0 1986-12-07T05:40:38
107.380000 -7.090000 56 151 69 178 242 88 21 1.791465 22 0 0 1986-12-12T15:55:24
102.700000 -4.290000 60 280 30 76 115 61 98 3.776809 21 0 0 1986-12-31T19:19:21
103.290000 -4.930000 47 234 56 -2 325 89 -146 4.083194 22 0 0 1987-02-07T15:24:22
99.020000 2.260000 21 324 75 172 56 83 15 9.390023 26 0 0 1987-04-25T19:22:10
99.060000 2.020000 15 329 70 180 59 90 20 1.512400 24 0 0 1987-04-28T15:32:31
105.440000 -6.520000 70 335 33 112 130 60 76 8.103389 21 0 0 1987-05-16T13:06:09
94.180000 25.260000 75 67 68 -14 163 77 -158 2.941880 26 0 0 1987-05-18T01:53:51
102.060000 -4.610000 28 314 16 115 109 75 83 1.512400 24 0 0 1987-06-04T23:45:41
94.840000 4.150000 45 176 46 -25 284 72 -133 1.512400 24 0 0 1987-06-10T16:03:56
83.650000 29.420000 34 81 43 -10 178 83 -133 2.329879 23 0 0 1987-08-09T21:14:58
104.900000 -6.270000 36 259 20 45 126 76 105 8.103389 21 0 0 1987-08-10T18:15:47
94.440000 23.060000 126 135 42 144 254 67 54 1.791465 22 0 0 1987-08-24T09:24:40
84.410000 -0.770000 15 307 90 180 37 90 0 1.791465 22 0 0 1987-09-22T07:17:23
90.270000 29.770000 15 201 45 -90 21 45 -90 1.812731 21 0 0 1987-09-25T23:16:27
105.260000 -7.910000 15 337 36 168 77 83 55 9.600452 22 0 0 1987-10-09T10:17:39
95.350000 3.970000 52 192 71 0 102 90 161 8.103389 21 0 0 1987-10-14T23:30:24
104.260000 -5.760000 21 260 48 36 144 64 132 1.791465 22 0 0 1987-10-22T00:21:20
108.810000 -8.150000 66 346 55 23 242 72 143 9.600452 22 0 0 1987-11-18T01:34:01
99.120000 0.960000 106 72 35 173 168 86 55 3.776809 21 0 0 1988-01-14T19:27:28
91.520000 24.650000 31 239 76 9 147 82 166 4.050031 24 0 0 1988-02-06T14:50:42
95.090000 18.380000 66 114 14 -124 329 78 -82 8.103389 21 0 0 1988-02-19T23:17:14
102.750000 -4.500000 58 274 19 83 101 71 92 1.812731 21 0 0 1988-02-22T08:45:45
93.460000 11.030000 122 125 39 151 238 72 54 1.791465 22 0 0 1988-02-28T03:19:34
94.480000 4.660000 35 141 36 130 275 63 65 4.050031 24 0 0 1988-04-03T14:27:10
103.050000 -4.430000 60 144 83 173 235 83 7 1.812731 21 0 0 1988-05-05T20:51:14
98.230000 -1.110000 15 330 8 97 143 82 89 2.329879 23 0 0 1988-05-21T00:08:25
102.130000 -3.420000 89 217 75 7 125 83 165 8.103389 21 0 0 1988-06-15T19:15:08
94.250000 22.050000 86 133 18 -104 327 72 -85 3.776809 21 0 0 1988-07-03T08:19:18
103.380000 -4.640000 61 314 30 118 102 64 75 1.791465 22 0 0 1988-07-18T08:41:13
95.120000 25.140000 100 284 45 55 148 54 120 1.815690 32 0 0 1988-08-06T00:36:24
100.750000 -1.340000 93 39 28 169 138 85 62 3.776809 21 0 0 1988-08-09T14:34:44
95.160000 25.330000 126 307 35 69 152 58 104 3.776809 21 0 0 1988-08-13T19:59:50
107.190000 -7.740000 66 128 41 100 295 49 82 1.122018 25 0 0 1988-08-17T01:59:09
86.610000 26.780000 34 230 23 2 137 89 113 5.468585 29 0 0 1988-08-20T23:09:11
95.140000 25.310000 93 67 49 28 318 69 136 8.103389 21 0 0 1988-08-21T13:16:28
97.240000 29.930000 15 248 35 -106 88 57 -79 8.954507 20 0 0 1988-09-03T12:52:47
101.920000 -5.010000 15 253 25 20 145 82 114 1.791465 22 0 0 1988-09-23T03:39:34
103.110000 -5.880000 33 60 51 175 153 86 39 5.839491 23 0 0 1988-10-10T19:26:41
94.400000 20.300000 45 168 27 -58 313 68 -105 3.776809 21 0 0 1988-10-23T11:43:09
85.540000 27.700000 18 309 30 109 106 62 79 8.103389 21 0 0 1988-10-29T09:10:52
99.770000 22.810000 15 333 78 174 64 84 12 2.196174 30 0 0 1988-11-06T13:03:17
99.420000 23.380000 15 122 55 40 6 58 137 8.103389 21 0 0 1988-11-07T02:39:56
99.660000 23.100000 15 333 70 180 63 90 20 1.791465 22 0 0 1988-11-15T10:28:16
99.830000 22.740000 15 71 61 14 334 78 151 9.600452 22 0 0 1988-11-27T04:17:55
99.840000 22.750000 15 167 75 -177 76 87 -15 3.217671 25 0 0 1988-11-30T08:13:29
97.160000 1.870000 15 349 4 139 119 88 87 9.600452 22 0 0 1988-12-20T03:35:18
95.240000 4.780000 111 56 34 -152 303 75 -59 1.791465 22 0 0 1988-12-27T13:50:41
102.890000 -5.520000 15 310 31 127 89 66 71 1.791465 22 0 0 1989-01-23T07:36:58
92.300000 6.350000 15 291 71 -176 200 87 -19 1.512400 24 0 0 1989-02-10T16:59:19
96.830000 26.180000 33 295 60 24 193 69 148 1.791465 22 0 0 1989-02-12T07:55:47
94.150000 7.620000 33 62 66 16 326 76 156 4.083194 22 0 0 1989-02-18T11:01:45
94.050000 7.590000 15 138 58 -172 43 83 -32 1.791465 22 0 0 1989-02-19T01:45:56
97.940000 21.730000 58 73 79 9 341 82 169 1.512400 24 0 0 1989-03-01T03:25:07
94.580000 25.050000 85 71 81 -8 163 82 -171 2.329879 23 0 0 1989-04-03T19:39:35
90.030000 29.120000 15 330 43 -119 187 53 -65 8.103389 21 0 0 1989-04-09T02:31:36
