116.747795 -8.43977799981 26.953 2.9
116.253874 -8.13097099985 9.45 4
116.92133 -8.45381799982 21.664 3.8
116.798698 -8.13083199981 10.916 3.5
116.547664 -8.28621099978 13.583 3.2
116.754215 -8.30890799981 20.274 3.6
116.886841 -8.46660699983 22.087 2.8
116.54401 -8.2761159998 13.318 3.6
116.75153 -8.33285399979 19.302 3.5
116.342757 -8.17756799983 11.213 3.4
116.340194 -8.1513559998 11.338 3.4
116.791268 -8.17823799983 21.991 4.1
116.125334 -8.37021799984 13.517 4.5
116.048397 -8.34409799982 18.542 2.9
116.853125 -8.35326499979 22.275 2.8
116.802913 -8.21139899987 18.161 2.9
116.544735 -8.3501919998 14.085 2.7
116.754281 -8.3013259998 20.299 4
116.826522 -8.44041999986 20.029 3.3
116.33951 -8.14577499984 11.418 3.7
116.704069 -8.30832299979 19.196 2.9
116.878516 -8.48187999984 21.997 2.8
116.243783 -8.21643099979 12.038 3.6
116.627132 -8.24676999985 13.846 2.8
116.400993 -8.01817199982 23.631 2.9
116.001489 -8.27037699978 13.557 2.9
116.563411 -8.4019009998 16.954 2.8
116.603581 -8.29165499978 15.045 4.1
116.785653 -8.20715499979 22.24 4.1
116.60756 -8.28804399983 14.794 2.8
116.220215 -8.27734599987 11.928 3.6
116.811971 -8.50333499977 25.529 3.5
116.102035 -8.27665899986 14.659 4.1
116.092399 -8.27625299983 14.889 3.5
116.771297 -8.29645899978 19.298 3.6
116.084326 -8.26347499985 14.907 3.7
116.881543 -8.46425799985 22.89 4.3
116.258976 -8.23583599984 13.64 2.9
116.375382 -7.97724899986 19.835 4.5
116.714103 -8.2251959998 12.1 2.3
116.875521 -8.45872899979 21.705 3.8
116.875187 -8.45843199986 22.982 2.9
116.363411 -7.98577199981 15.389 3.4
116.975171 -8.33749099979 22.932 3.8
116.081991 -8.27309499979 14.301 3.2
116.91888 -8.31020699984 23.18 4.9
116.2 -8.32000000051 11 4.8
